Date,Goolwa (122),Mundoo (26),EweIs (111),Tauw (322),Boundary (6),Hour
29/11/2012 00:00,0.016,0.000,0.000,0.053,0.167,25512
30/11/2012 00:00,0.000,0.000,0.000,0.059,0.167,25536
01/12/2012 00:00,0.000,0.000,0.000,0.071,0.167,25560
02/12/2012 00:00,0.000,0.000,0.000,0.071,0.167,25584
03/12/2012 00:00,0.000,0.000,0.000,0.071,0.167,25608
04/12/2012 00:00,0.000,0.000,0.000,0.071,0.167,25632
05/12/2012 00:00,0.000,0.000,0.000,0.071,0.167,25656
06/12/2012 00:00,0.000,0.000,0.000,0.071,0.167,25680
07/12/2012 00:00,0.016,0.000,0.000,0.071,0.167,25704
08/12/2012 00:00,0.016,0.000,0.000,0.071,0.167,25728
09/12/2012 00:00,0.016,0.000,0.000,0.071,0.167,25752
10/12/2012 00:00,0.025,0.000,0.000,0.087,0.167,25776
11/12/2012 00:00,0.025,0.008,0.000,0.087,0.167,25800
12/12/2012 00:00,0.025,0.008,0.000,0.087,0.167,25824
13/12/2012 00:00,0.025,0.008,0.000,0.118,0.167,25848
14/12/2012 00:00,0.000,0.000,0.000,0.118,0.167,25872
15/12/2012 00:00,0.000,0.000,0.000,0.118,0.167,25896
16/12/2012 00:00,0.000,0.000,0.000,0.118,0.167,25920
17/12/2012 00:00,0.025,0.008,0.000,0.118,0.167,25944
18/12/2012 00:00,0.033,0.008,0.000,0.134,0.167,25968
19/12/2012 00:00,0.033,0.008,0.000,0.134,0.167,25992
20/12/2012 00:00,0.033,0.008,0.000,0.134,0.167,26016
21/12/2012 00:00,0.033,0.008,0.000,0.134,0.167,26040
22/12/2012 00:00,0.033,0.008,0.000,0.134,0.167,26064
23/12/2012 00:00,0.033,0.008,0.000,0.096,0.167,26088
24/12/2012 00:00,0.033,0.008,0.000,0.096,0.167,26112
25/12/2012 00:00,0.033,0.008,0.000,0.096,0.167,26136
26/12/2012 00:00,0.033,0.008,0.000,0.096,0.167,26160
27/12/2012 00:00,0.033,0.008,0.000,0.096,0.167,26184
28/12/2012 00:00,0.008,0.000,0.000,0.040,0.167,26208
29/12/2012 00:00,0.008,0.000,0.000,0.040,0.167,26232
30/12/2012 00:00,0.008,0.000,0.000,0.040,0.167,26256
31/12/2012 00:00,0.008,0.000,0.000,0.040,0.167,26280
01/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26304
02/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26328
03/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26352
04/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26376
05/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26400
06/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26424
07/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26448
08/01/2013 00:00,0.008,0.000,0.000,0.040,0.167,26472
09/01/2013 00:00,0.008,0.000,0.000,0.022,0.167,26496
10/01/2013 00:00,0.008,0.000,0.000,0.022,0.167,26520
11/01/2013 00:00,0.008,0.000,0.000,0.022,0.017,26544
12/01/2013 00:00,0.000,0.000,0.000,0.022,0.017,26568
13/01/2013 00:00,0.000,0.000,0.000,0.022,0.017,26592
14/01/2013 00:00,0.008,0.008,0.000,0.022,0.017,26616
15/01/2013 00:00,0.008,0.008,0.000,0.022,0.017,26640
16/01/2013 00:00,0.008,0.008,0.000,0.022,0.017,26664
17/01/2013 00:00,0.000,0.000,0.000,0.022,0.017,26688
18/01/2013 00:00,0.000,0.000,0.000,0.022,0.017,26712
19/01/2013 00:00,0.000,0.000,0.000,0.022,0.017,26736
20/01/2013 00:00,0.000,0.000,0.000,0.022,0.017,26760
21/01/2013 00:00,0.008,0.008,0.000,0.022,0.017,26784
22/01/2013 00:00,0.008,0.008,0.000,0.022,0.017,26808
23/01/2013 00:00,0.008,0.008,0.000,0.022,0.017,26832
24/01/2013 00:00,0.008,0.008,0.000,0.022,0.017,26856
25/01/2013 00:00,0.000,0.000,0.000,0.016,0.017,26880
26/01/2013 00:00,0.000,0.000,0.000,0.016,0.017,26904
27/01/2013 00:00,0.000,0.000,0.000,0.016,0.017,26928
28/01/2013 00:00,0.000,0.000,0.000,0.016,0.017,26952
29/01/2013 00:00,0.000,0.000,0.000,0.016,0.017,26976
30/01/2013 00:00,0.000,0.000,0.000,0.016,0.017,27000
31/01/2013 00:00,0.000,0.000,0.000,0.016,0.017,27024
01/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27048
02/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27072
03/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27096
04/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27120
05/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27144
06/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27168
07/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27192
08/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27216
09/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27240
10/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27264
11/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27288
12/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27312
13/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27336
14/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27360
15/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27384
16/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27408
17/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27432
18/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27456
19/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27480
20/02/2013 00:00,0.000,0.000,0.000,0.016,0.017,27504
21/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27528
22/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27552
23/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27576
24/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27600
25/02/2013 00:00,0.008,0.008,0.000,0.016,0.017,27624
26/02/2013 00:00,0.008,0.008,0.000,0.012,0.017,27648
27/02/2013 00:00,0.008,0.008,0.000,0.012,0.017,27672
28/02/2013 00:00,0.000,0.000,0.000,0.012,0.017,27696
01/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27720
02/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27744
03/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27768
04/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27792
05/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27816
06/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27840
07/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27864
08/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27888
09/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27912
10/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27936
11/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27960
12/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,27984
13/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,28008
14/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,28032
15/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,28056
16/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28080
17/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28104
18/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,28128
19/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,28152
20/03/2013 00:00,0.008,0.008,0.000,0.012,0.017,28176
21/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28200
22/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28224
23/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28248
24/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28272
25/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28296
26/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28320
27/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28344
28/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28368
29/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28392
30/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28416
31/03/2013 00:00,0.000,0.000,0.000,0.012,0.017,28440
01/04/2013 00:00,0.000,0.000,0.000,0.012,0.017,28464
02/04/2013 00:00,0.000,0.000,0.000,0.012,0.017,28488
03/04/2013 00:00,0.000,0.000,0.000,0.016,0.017,28512
04/04/2013 00:00,0.008,0.038,0.000,0.025,0.017,28536
05/04/2013 00:00,0.008,0.038,0.000,0.025,0.017,28560
06/04/2013 00:00,0.008,0.038,0.000,0.025,0.017,28584
07/04/2013 00:00,0.008,0.038,0.000,0.025,0.017,28608
08/04/2013 00:00,0.008,0.038,0.000,0.025,0.017,28632
09/04/2013 00:00,0.025,0.038,0.000,0.034,0.017,28656
10/04/2013 00:00,0.025,0.038,0.000,0.034,0.017,28680
11/04/2013 00:00,0.025,0.038,0.000,0.034,0.017,28704
12/04/2013 00:00,0.000,0.000,0.000,0.034,0.017,28728
13/04/2013 00:00,0.000,0.000,0.000,0.034,0.017,28752
14/04/2013 00:00,0.000,0.000,0.000,0.034,0.017,28776
15/04/2013 00:00,0.000,0.000,0.000,0.034,0.017,28800
16/04/2013 00:00,0.000,0.000,0.000,0.034,0.017,28824
17/04/2013 00:00,0.025,0.038,0.000,0.034,0.017,28848
18/04/2013 00:00,0.025,0.038,0.000,0.034,0.017,28872
19/04/2013 00:00,0.041,0.038,0.000,0.050,0.017,28896
20/04/2013 00:00,0.041,0.000,0.000,0.050,0.017,28920
21/04/2013 00:00,0.041,0.000,0.000,0.050,0.017,28944
22/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,28968
23/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,28992
24/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,29016
25/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,29040
26/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,29064
27/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,29088
28/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,29112
29/04/2013 00:00,0.000,0.000,0.000,0.050,0.017,29136
30/04/2013 00:00,0.041,0.077,0.000,0.068,0.017,29160
01/05/2013 00:00,0.016,0.038,0.000,0.068,0.017,29184
02/05/2013 00:00,0.041,0.038,0.000,0.068,0.017,29208
03/05/2013 00:00,0.041,0.038,0.000,0.068,0.017,29232
04/05/2013 00:00,0.041,0.038,0.000,0.068,0.017,29256
05/05/2013 00:00,0.041,0.038,0.000,0.068,0.017,29280
06/05/2013 00:00,0.016,0.038,0.000,0.068,0.017,29304
07/05/2013 00:00,0.016,0.038,0.000,0.068,0.017,29328
08/05/2013 00:00,0.016,0.038,0.000,0.040,0.017,29352
09/05/2013 00:00,0.016,0.038,0.000,0.028,0.017,29376
10/05/2013 00:00,0.000,0.000,0.000,0.028,0.017,29400
11/05/2013 00:00,0.000,0.000,0.000,0.028,0.017,29424
12/05/2013 00:00,0.000,0.000,0.000,0.028,0.017,29448
13/05/2013 00:00,0.000,0.000,0.000,0.016,0.017,29472
14/05/2013 00:00,0.000,0.000,0.000,0.016,0.017,29496
15/05/2013 00:00,0.000,0.000,0.000,0.031,0.017,29520
16/05/2013 00:00,0.000,0.000,0.000,0.062,0.017,29544
17/05/2013 00:00,0.016,0.038,0.000,0.062,0.017,29568
18/05/2013 00:00,0.016,0.038,0.000,0.062,0.017,29592
19/05/2013 00:00,0.016,0.038,0.000,0.062,0.017,29616
20/05/2013 00:00,0.016,0.038,0.000,0.062,0.017,29640
21/05/2013 00:00,0.033,0.077,0.000,0.062,0.017,29664
22/05/2013 00:00,0.033,0.077,0.000,0.062,0.017,29688
23/05/2013 00:00,0.033,0.077,0.000,0.062,0.017,29712
24/05/2013 00:00,0.000,0.000,0.000,0.062,0.017,29736
25/05/2013 00:00,0.000,0.000,0.000,0.062,0.017,29760
26/05/2013 00:00,0.000,0.000,0.000,0.062,0.017,29784
27/05/2013 00:00,0.016,0.077,0.000,0.062,0.017,29808
28/05/2013 00:00,0.033,0.038,0.000,0.062,0.017,29832
29/05/2013 00:00,0.033,0.038,0.000,0.062,0.017,29856
30/05/2013 00:00,0.033,0.038,0.000,0.062,0.017,29880
31/05/2013 00:00,0.033,0.038,0.000,0.062,0.017,29904
01/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,29928
02/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,29952
03/06/2013 00:00,0.041,0.077,0.000,0.062,0.017,29976
04/06/2013 00:00,0.041,0.077,0.000,0.062,0.017,30000
05/06/2013 00:00,0.041,0.077,0.000,0.062,0.017,30024
06/06/2013 00:00,0.041,0.077,0.000,0.062,0.017,30048
07/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30072
08/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30096
09/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30120
10/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30144
11/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30168
12/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30192
13/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30216
14/06/2013 00:00,0.000,0.000,0.000,0.062,0.017,30240
15/06/2013 00:00,0.066,0.077,0.000,0.062,0.017,30264
16/06/2013 00:00,0.066,0.077,0.000,0.062,0.017,30288
17/06/2013 00:00,0.066,0.077,0.000,0.062,0.017,30312
18/06/2013 00:00,0.066,0.077,0.000,0.062,0.017,30336
19/06/2013 00:00,0.066,0.077,0.000,0.062,0.017,30360
