Time,Q
22/04/2014 00:00:00,0.0326
23/04/2014 00:00:00,0.0487
24/04/2014 00:00:00,0.0389
25/04/2014 00:00:00,0.0600
26/04/2014 00:00:00,0.0397
27/04/2014 00:00:00,0.0686
28/04/2014 00:00:00,0.0869
29/04/2014 00:00:00,0.0146
30/04/2014 00:00:00,0.0348
01/05/2014 00:00:00,0.0500
02/05/2014 00:00:00,-0.0294
03/05/2014 00:00:00,-0.0457
04/05/2014 00:00:00,0.0492
05/05/2014 00:00:00,0.0557
06/05/2014 00:00:00,0.0670
07/05/2014 00:00:00,0.0676
08/05/2014 00:00:00,0.0786
09/05/2014 00:00:00,0.0786
10/05/2014 00:00:00,0.0529
11/05/2014 00:00:00,0.0544
12/05/2014 00:00:00,0.0629
13/05/2014 00:00:00,0.0674
14/05/2014 00:00:00,0.0646
15/05/2014 00:00:00,0.0517
16/05/2014 00:00:00,0.0597
17/05/2014 00:00:00,0.0559
18/05/2014 00:00:00,0.0532
19/05/2014 00:00:00,0.0502
20/05/2014 00:00:00,0.0504
21/05/2014 00:00:00,0.0586
22/05/2014 00:00:00,0.0528
23/05/2014 00:00:00,0.0484
24/05/2014 00:00:00,0.0571
25/05/2014 00:00:00,0.0542
26/05/2014 00:00:00,0.0524
27/05/2014 00:00:00,0.0076
28/05/2014 00:00:00,0.0197
29/05/2014 00:00:00,0.0648
30/05/2014 00:00:00,0.0757
31/05/2014 00:00:00,0.0767
01/06/2014 00:00:00,0.0505
02/06/2014 00:00:00,0.0617
03/06/2014 00:00:00,0.0562
04/06/2014 00:00:00,0.0536
05/06/2014 00:00:00,0.0571
06/06/2014 00:00:00,0.0567
07/06/2014 00:00:00,0.0550
08/06/2014 00:00:00,0.0612
09/06/2014 00:00:00,0.0744
10/06/2014 00:00:00,0.0837
11/06/2014 00:00:00,0.0693
12/06/2014 00:00:00,0.0644
13/06/2014 00:00:00,0.0622
14/06/2014 00:00:00,0.0196
15/06/2014 00:00:00,0.0503
16/06/2014 00:00:00,0.0449
17/06/2014 00:00:00,0.0586
18/06/2014 00:00:00,0.0808
19/06/2014 00:00:00,0.0840
20/06/2014 00:00:00,0.0472
21/06/2014 00:00:00,0.0479
22/06/2014 00:00:00,0.0914
23/06/2014 00:00:00,-0.1117
24/06/2014 00:00:00,-0.2132
25/06/2014 00:00:00,-0.0666
26/06/2014 00:00:00,0.0041
27/06/2014 00:00:00,0.0419
28/06/2014 00:00:00,-0.1568
29/06/2014 00:00:00,-0.1603
30/06/2014 00:00:00,-0.0228
01/07/2014 00:00:00,0.0602
02/07/2014 00:00:00,0.0803
03/07/2014 00:00:00,0.0803
04/07/2014 00:00:00,0.0258
05/07/2014 00:00:00,0.0272
06/07/2014 00:00:00,0.0682
07/07/2014 00:00:00,0.0977
08/07/2014 00:00:00,0.0983
09/07/2014 00:00:00,-0.0857
10/07/2014 00:00:00,-0.1008
11/07/2014 00:00:00,0.0438
12/07/2014 00:00:00,0.0589
13/07/2014 00:00:00,0.1046
14/07/2014 00:00:00,0.1365
15/07/2014 00:00:00,0.0985
16/07/2014 00:00:00,0.0374
17/07/2014 00:00:00,-0.0105
18/07/2014 00:00:00,0.0304
19/07/2014 00:00:00,0.0541
20/07/2014 00:00:00,0.0590
21/07/2014 00:00:00,0.0594
22/07/2014 00:00:00,0.0560
23/07/2014 00:00:00,0.0686
24/07/2014 00:00:00,0.0588
25/07/2014 00:00:00,0.0443
26/07/2014 00:00:00,0.0456
27/07/2014 00:00:00,0.0528
28/07/2014 00:00:00,0.0447
29/07/2014 00:00:00,0.0236
30/07/2014 00:00:00,0.0380
31/07/2014 00:00:00,-0.0099
01/08/2014 00:00:00,-0.0796
02/08/2014 00:00:00,0.0375
03/08/2014 00:00:00,0.0685
04/08/2014 00:00:00,0.0708
05/08/2014 00:00:00,0.0720
06/08/2014 00:00:00,0.0724
07/08/2014 00:00:00,0.0754
08/08/2014 00:00:00,0.0781
09/08/2014 00:00:00,0.0751
10/08/2014 00:00:00,0.0651
11/08/2014 00:00:00,0.0778
12/08/2014 00:00:00,0.0765
13/08/2014 00:00:00,0.0768
14/08/2014 00:00:00,0.0738
15/08/2014 00:00:00,0.0663
16/08/2014 00:00:00,0.0632
17/08/2014 00:00:00,0.0559
18/08/2014 00:00:00,0.0549
19/08/2014 00:00:00,0.0518
20/08/2014 00:00:00,0.0531
21/08/2014 00:00:00,0.0518
22/08/2014 00:00:00,0.0554
23/08/2014 00:00:00,0.0425
24/08/2014 00:00:00,0.0328
25/08/2014 00:00:00,0.0387
26/08/2014 00:00:00,0.0447
27/08/2014 00:00:00,0.0452
28/08/2014 00:00:00,0.0468
29/08/2014 00:00:00,0.0485
30/08/2014 00:00:00,0.0513
31/08/2014 00:00:00,0.0519
01/09/2014 00:00:00,0.0299
02/09/2014 00:00:00,0.0382
03/09/2014 00:00:00,0.0576
04/09/2014 00:00:00,0.0573
05/09/2014 00:00:00,0.0512
06/09/2014 00:00:00,0.0544
07/09/2014 00:00:00,0.0644
08/09/2014 00:00:00,0.0871
09/09/2014 00:00:00,0.0378
10/09/2014 00:00:00,0.0310
11/09/2014 00:00:00,0.0319
12/09/2014 00:00:00,0.0486
13/09/2014 00:00:00,0.0504
14/09/2014 00:00:00,0.0509
15/09/2014 00:00:00,0.0291
16/09/2014 00:00:00,0.0297
17/09/2014 00:00:00,0.0303
18/09/2014 00:00:00,0.0445
19/09/2014 00:00:00,0.0528
20/09/2014 00:00:00,0.0528
21/09/2014 00:00:00,0.0520
22/09/2014 00:00:00,0.0530
23/09/2014 00:00:00,0.0531
24/09/2014 00:00:00,0.0389
25/09/2014 00:00:00,0.0341
26/09/2014 00:00:00,0.0423
27/09/2014 00:00:00,0.0494
28/09/2014 00:00:00,0.0368
29/09/2014 00:00:00,0.0311
30/09/2014 00:00:00,0.0182
01/10/2014 00:00:00,0.0296
02/10/2014 00:00:00,0.0400
03/10/2014 00:00:00,0.0475
04/10/2014 00:00:00,0.0368
05/10/2014 00:00:00,0.0392
06/10/2014 00:00:00,0.0369
07/10/2014 00:00:00,0.0179
08/10/2014 00:00:00,0.0360
09/10/2014 00:00:00,0.0473
10/10/2014 00:00:00,0.0333
11/10/2014 00:00:00,0.0317
12/10/2014 00:00:00,0.0256
13/10/2014 00:00:00,0.0071
14/10/2014 00:00:00,0.0283
15/10/2014 00:00:00,0.0331
16/10/2014 00:00:00,0.0277
17/10/2014 00:00:00,0.0424
18/10/2014 00:00:00,0.0389
19/10/2014 00:00:00,0.0268
20/10/2014 00:00:00,0.0369
21/10/2014 00:00:00,0.0448
22/10/2014 00:00:00,0.0171
23/10/2014 00:00:00,0.0258
24/10/2014 00:00:00,0.0305
25/10/2014 00:00:00,0.0295
26/10/2014 00:00:00,0.0352
27/10/2014 00:00:00,0.0043
28/10/2014 00:00:00,0.0102
29/10/2014 00:00:00,0.0270
30/10/2014 00:00:00,0.0308
31/10/2014 00:00:00,0.0298
01/11/2014 00:00:00,-0.0020
02/11/2014 00:00:00,0.0232
03/11/2014 00:00:00,0.0426
04/11/2014 00:00:00,0.0160
05/11/2014 00:00:00,0.0237
06/11/2014 00:00:00,0.0348
07/11/2014 00:00:00,0.0397
08/11/2014 00:00:00,0.0190
09/11/2014 00:00:00,0.0260
10/11/2014 00:00:00,0.0268
11/11/2014 00:00:00,0.0350
12/11/2014 00:00:00,0.0331
13/11/2014 00:00:00,0.0329
14/11/2014 00:00:00,0.0237
15/11/2014 00:00:00,0.0306
16/11/2014 00:00:00,0.0138
17/11/2014 00:00:00,0.0243
18/11/2014 00:00:00,0.0314
19/11/2014 00:00:00,0.0394
20/11/2014 00:00:00,0.0263
21/11/2014 00:00:00,0.0326
22/11/2014 00:00:00,0.0415
23/11/2014 00:00:00,0.0370
24/11/2014 00:00:00,0.0160
25/11/2014 00:00:00,0.0252
26/11/2014 00:00:00,0.0341
27/11/2014 00:00:00,0.0368
28/11/2014 00:00:00,0.0376
29/11/2014 00:00:00,0.0388
30/11/2014 00:00:00,0.0301
01/12/2014 00:00:00,0.2883
02/12/2014 00:00:00,0.3378
03/12/2014 00:00:00,0.3412
04/12/2014 00:00:00,0.2693
05/12/2014 00:00:00,0.2952
06/12/2014 00:00:00,0.2765
07/12/2014 00:00:00,0.3217
08/12/2014 00:00:00,0.3198
09/12/2014 00:00:00,0.3291
10/12/2014 00:00:00,0.3310
11/12/2014 00:00:00,0.3068
12/12/2014 00:00:00,0.3630
13/12/2014 00:00:00,0.3626
14/12/2014 00:00:00,0.3350
15/12/2014 00:00:00,0.3320
16/12/2014 00:00:00,0.1779
17/12/2014 00:00:00,0.2907
18/12/2014 00:00:00,0.2204
19/12/2014 00:00:00,0.2710
20/12/2014 00:00:00,0.3043
21/12/2014 00:00:00,0.2987
22/12/2014 00:00:00,0.2994
23/12/2014 00:00:00,0.2573
24/12/2014 00:00:00,0.2811
25/12/2014 00:00:00,0.2287
26/12/2014 00:00:00,0.2374
27/12/2014 00:00:00,0.2917
28/12/2014 00:00:00,0.2943
29/12/2014 00:00:00,0.0924
30/12/2014 00:00:00,0.1751
31/12/2014 00:00:00,0.2666
01/01/2015 00:00:00,0.2974
02/01/2015 00:00:00,0.3141
03/01/2015 00:00:00,0.2422
04/01/2015 00:00:00,0.2333
05/01/2015 00:00:00,0.2624
06/01/2015 00:00:00,0.2855
07/01/2015 00:00:00,0.3264
08/01/2015 00:00:00,0.3167
09/01/2015 00:00:00,0.2884
10/01/2015 00:00:00,0.3235
11/01/2015 00:00:00,0.3284
12/01/2015 00:00:00,0.3510
13/01/2015 00:00:00,0.1884
14/01/2015 00:00:00,0.2136
15/01/2015 00:00:00,0.2952
16/01/2015 00:00:00,0.3059
17/01/2015 00:00:00,0.2601
18/01/2015 00:00:00,0.2856
19/01/2015 00:00:00,0.3348
20/01/2015 00:00:00,0.3264
21/01/2015 00:00:00,0.2439
22/01/2015 00:00:00,8.9683
23/01/2015 00:00:00,7.4761
24/01/2015 00:00:00,0.2181
25/01/2015 00:00:00,0.1145
26/01/2015 00:00:00,0.2352
27/01/2015 00:00:00,0.2554
28/01/2015 00:00:00,0.2714
29/01/2015 00:00:00,0.3149
30/01/2015 00:00:00,0.3246
31/01/2015 00:00:00,0.3085
01/02/2015 00:00:00,0.2843
02/02/2015 00:00:00,0.2898
03/02/2015 00:00:00,0.3160
04/02/2015 00:00:00,0.3092
05/02/2015 00:00:00,0.3327
06/02/2015 00:00:00,0.3401
07/02/2015 00:00:00,0.3122
08/02/2015 00:00:00,0.2565
09/02/2015 00:00:00,0.2991
10/02/2015 00:00:00,0.3025
11/02/2015 00:00:00,0.2886
12/02/2015 00:00:00,0.3007
13/02/2015 00:00:00,0.3232
14/02/2015 00:00:00,0.3221
15/02/2015 00:00:00,0.2811
16/02/2015 00:00:00,0.2400
17/02/2015 00:00:00,0.2549
18/02/2015 00:00:00,0.2659
19/02/2015 00:00:00,0.2970
20/02/2015 00:00:00,0.2760
21/02/2015 00:00:00,0.3027
22/02/2015 00:00:00,0.2724
23/02/2015 00:00:00,0.1106
24/02/2015 00:00:00,0.2331
25/02/2015 00:00:00,0.2874
26/02/2015 00:00:00,0.2916
27/02/2015 00:00:00,0.2899
28/02/2015 00:00:00,0.2284
01/03/2015 00:00:00,0.1987
02/03/2015 00:00:00,0.2859
03/03/2015 00:00:00,0.2519
04/03/2015 00:00:00,0.2202
05/03/2015 00:00:00,0.1002
06/03/2015 00:00:00,0.1344
07/03/2015 00:00:00,0.1943
08/03/2015 00:00:00,0.2075
09/03/2015 00:00:00,0.1834
10/03/2015 00:00:00,0.2162
11/03/2015 00:00:00,0.2090
12/03/2015 00:00:00,0.2047
13/03/2015 00:00:00,0.2519
14/03/2015 00:00:00,0.2403
15/03/2015 00:00:00,0.2493
16/03/2015 00:00:00,0.3001
17/03/2015 00:00:00,0.2051
18/03/2015 00:00:00,0.1255
19/03/2015 00:00:00,0.0889
20/03/2015 00:00:00,0.0567
21/03/2015 00:00:00,0.1853
22/03/2015 00:00:00,0.2360
23/03/2015 00:00:00,-0.0238
24/03/2015 00:00:00,0.0678
25/03/2015 00:00:00,0.0890
26/03/2015 00:00:00,-0.1187
27/03/2015 00:00:00,0.1817
28/03/2015 00:00:00,0.2534
29/03/2015 00:00:00,0.2628
30/03/2015 00:00:00,0.2583
31/03/2015 00:00:00,0.2682
01/04/2015 00:00:00,0.2283
02/04/2015 00:00:00,0.2116
03/04/2015 00:00:00,0.2692
04/04/2015 00:00:00,0.2622
05/04/2015 00:00:00,0.2381
06/04/2015 00:00:00,-0.0648
07/04/2015 00:00:00,-0.1000
08/04/2015 00:00:00,0.2303
09/04/2015 00:00:00,0.2687
10/04/2015 00:00:00,0.2861
11/04/2015 00:00:00,0.2907
12/04/2015 00:00:00,0.2905
13/04/2015 00:00:00,0.2861
14/04/2015 00:00:00,0.2560
15/04/2015 00:00:00,0.2132
16/04/2015 00:00:00,0.2494
17/04/2015 00:00:00,0.2536
18/04/2015 00:00:00,0.1393
19/04/2015 00:00:00,0.1287
20/04/2015 00:00:00,0.2739
21/04/2015 00:00:00,0.2813
22/04/2015 00:00:00,0.2848
23/04/2015 00:00:00,0.2796
24/04/2015 00:00:00,0.1806
25/04/2015 00:00:00,0.0543
26/04/2015 00:00:00,0.2086
27/04/2015 00:00:00,0.2441
28/04/2015 00:00:00,0.2794
29/04/2015 00:00:00,0.2956
30/04/2015 00:00:00,0.3010
01/05/2015 00:00:00,0.3151
02/05/2015 00:00:00,0.2422
03/05/2015 00:00:00,0.2366
04/05/2015 00:00:00,0.2632
05/05/2015 00:00:00,-0.3000
06/05/2015 00:00:00,-0.2762
07/05/2015 00:00:00,-0.1866
08/05/2015 00:00:00,0.0338
09/05/2015 00:00:00,0.0347
10/05/2015 00:00:00,-0.2722
11/05/2015 00:00:00,-0.2158
12/05/2015 00:00:00,-0.2430
13/05/2015 00:00:00,-0.1684
14/05/2015 00:00:00,0.1969
15/05/2015 00:00:00,0.2622
16/05/2015 00:00:00,0.3014
17/05/2015 00:00:00,0.3128
18/05/2015 00:00:00,0.3239
19/05/2015 00:00:00,0.2594
20/05/2015 00:00:00,0.0146
21/05/2015 00:00:00,0.2147
22/05/2015 00:00:00,0.2763
23/05/2015 00:00:00,0.3179
24/05/2015 00:00:00,0.3386
25/05/2015 00:00:00,0.3328
26/05/2015 00:00:00,0.3348
27/05/2015 00:00:00,0.2920
28/05/2015 00:00:00,0.2596
29/05/2015 00:00:00,0.2451
30/05/2015 00:00:00,0.2682
31/05/2015 00:00:00,0.2238
01/06/2015 00:00:00,0.2883
02/06/2015 00:00:00,0.3233
03/06/2015 00:00:00,0.3233
04/06/2015 00:00:00,0.1753
05/06/2015 00:00:00,0.2343
06/06/2015 00:00:00,0.3118
07/06/2015 00:00:00,0.3030
08/06/2015 00:00:00,0.1973
09/06/2015 00:00:00,0.1913
10/06/2015 00:00:00,0.3194
11/06/2015 00:00:00,0.3584
12/06/2015 00:00:00,0.3742
13/06/2015 00:00:00,0.3706
14/06/2015 00:00:00,0.3664
15/06/2015 00:00:00,0.3391
16/06/2015 00:00:00,0.3281
17/06/2015 00:00:00,0.3078
18/06/2015 00:00:00,0.3096
19/06/2015 00:00:00,0.3440
20/06/2015 00:00:00,0.3650
21/06/2015 00:00:00,0.4113
22/06/2015 00:00:00,0.4289
23/06/2015 00:00:00,0.2794
24/06/2015 00:00:00,0.2401
25/06/2015 00:00:00,0.3180
26/06/2015 00:00:00,0.3546
27/06/2015 00:00:00,0.3573
28/06/2015 00:00:00,0.3583
29/06/2015 00:00:00,0.3550
30/06/2015 00:00:00,0.3581
01/07/2015 00:00:00,0.3471
02/07/2015 00:00:00,0.3249
03/07/2015 00:00:00,0.3543
04/07/2015 00:00:00,0.3497
05/07/2015 00:00:00,0.3309
06/07/2015 00:00:00,0.2969
07/07/2015 00:00:00,0.3100
08/07/2015 00:00:00,0.3495
09/07/2015 00:00:00,0.3657
10/07/2015 00:00:00,0.3170
11/07/2015 00:00:00,-0.0990
12/07/2015 00:00:00,-0.3594
13/07/2015 00:00:00,0.1799
14/07/2015 00:00:00,0.1296
15/07/2015 00:00:00,0.2580
16/07/2015 00:00:00,0.3532
17/07/2015 00:00:00,0.3526
18/07/2015 00:00:00,0.3926
19/07/2015 00:00:00,0.4082
20/07/2015 00:00:00,0.4194
21/07/2015 00:00:00,0.4105
22/07/2015 00:00:00,0.3194
23/07/2015 00:00:00,0.3543
24/07/2015 00:00:00,0.2934
25/07/2015 00:00:00,0.1820
26/07/2015 00:00:00,-0.1243
27/07/2015 00:00:00,0.2975
28/07/2015 00:00:00,0.3587
29/07/2015 00:00:00,0.3877
30/07/2015 00:00:00,0.3238
31/07/2015 00:00:00,0.3429
01/08/2015 00:00:00,0.3335
02/08/2015 00:00:00,0.3076
03/08/2015 00:00:00,0.2599
04/08/2015 00:00:00,0.3375
05/08/2015 00:00:00,0.2775
06/08/2015 00:00:00,0.3098
07/08/2015 00:00:00,0.3353
08/08/2015 00:00:00,0.3612
09/08/2015 00:00:00,0.3790
10/08/2015 00:00:00,0.0788
11/08/2015 00:00:00,0.2210
12/08/2015 00:00:00,-0.0302
13/08/2015 00:00:00,0.2772
