ID,TRC_fs1,TRC_fs2,MAC_pota,MAC_ruppia,MAC_schoen,PHY_mpb,SBG_litter,LND_theta,LND_phreatic,LND_lai,SBG_pom0_lay1,SBG_anc0_lay1,VEG_grasses_cover,VEG_eucalypt_cover
2404,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2405,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2406,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2407,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2408,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2409,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.45471,0.54529
2410,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.74083,0.25917
2411,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.78994,0.21006
2412,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.45663,0.54337
2413,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.00179,0.99821
2414,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.22173,0.77827
2415,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.76991,0.23009
2416,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.95733,0.04267
2417,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.88324,0.11676
2418,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.94377,0.05623
2419,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.61672,0.38328
2420,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2421,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2422,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.99390,0.00610
2423,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.99924,0.00076
2424,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2425,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2426,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2427,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.99911,0.00089
2428,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2429,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2430,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.28636,0.71364
2431,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.43341,0.56659
2432,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.85774,0.14226
2433,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2434,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.93419,0.06581
2435,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.81878,0.18122
2436,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.63761,0.36239
2437,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.85268,0.14732
2438,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.23755,0.76245
2439,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.02517,0.97483
2440,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.13507,0.86493
2441,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2442,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2443,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2444,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2445,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.99824,0.00176
2446,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2447,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.67305,0.32695
2448,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.99674,0.00326
2449,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2450,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2451,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.77844,0.22156
2452,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.53580,0.46420
2453,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.51079,0.48921
2454,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.24620,0.75380
2455,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.76225,0.23775
2456,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.08587,0.91413
2457,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2458,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2459,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2460,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.42263,0.57737
2461,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.41561,0.58439
2462,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.50176,0.49824
2463,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.36986,0.63014
2464,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.42966,0.57034
2465,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.89968,0.10032
2466,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.12858,0.87142
2467,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2468,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2469,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.69498,0.30502
2470,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.14904,0.85096
2471,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.30511,0.69489
2472,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.62541,0.37459
2473,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.41979,0.58021
2474,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.71404,0.28596
2475,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.52071,0.47929
2476,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.94391,0.05609
2477,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2478,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2479,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.37874,0.62126
2480,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.50979,0.49021
2481,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.55078,0.44922
2482,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.64465,0.35535
2483,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.65100,0.34900
2484,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.52527,0.47473
2485,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.56025,0.43975
2486,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.73406,0.26594
2487,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.52743,0.47257
2488,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.96019,0.03981
2489,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2490,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2491,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.68403,0.31597
2492,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.31516,0.68484
2493,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.96997,0.03003
2494,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.69212,0.30788
2495,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.73924,0.26076
2496,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.71299,0.28701
2497,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.99641,0.00359
2498,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.80613,0.19387
2499,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.70024,0.29976
2500,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.80200,0.19800
2501,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.67343,0.32657
2502,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2503,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2504,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.72637,0.27363
2505,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.47658,0.52342
2506,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.32896,0.67104
2507,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2508,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.63649,0.36351
2509,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.69959,0.30041
2510,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.99212,0.00788
2511,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2512,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.69296,0.30704
2513,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.80099,0.19901
2514,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.73988,0.26012
2515,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.63102,0.36898
2516,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.58330,0.41670
2517,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2518,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.75744,0.24256
2519,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.28966,0.71034
2520,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.50447,0.49553
2521,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2522,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.71450,0.28550
2523,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.57281,0.42719
2524,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.97302,0.02698
2525,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2526,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2527,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.63669,0.36331
2528,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.92478,0.07522
2529,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.88317,0.11683
2530,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.84921,0.15079
2531,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.45064,0.54936
2532,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.68435,0.31565
2533,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.76931,0.23069
2534,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.50916,0.49084
2535,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.14514,0.85486
2536,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.22946,0.77054
2537,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.58668,0.41332
2538,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.57933,0.42067
2539,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.95878,0.04122
2540,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2541,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2542,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.44832,0.55168
2543,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.70516,0.29484
2544,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.93358,0.06642
2545,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.94024,0.05976
2546,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.40204,0.59796
2547,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.65002,0.34998
2548,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.36487,0.63513
2549,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.77218,0.22782
2550,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.69599,0.30401
2551,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.97230,0.02770
2552,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2553,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2554,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.33300,0.66700
2555,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.84048,0.15952
2556,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.93528,0.06472
2557,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.64451,0.35549
2558,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.33593,0.66407
2559,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.40191,0.59809
2560,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.89826,0.10174
2561,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.73195,0.26805
2562,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.88010,0.11990
2563,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2564,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2565,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.37759,0.62241
2566,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.86064,0.13936
2567,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.97423,0.02577
2568,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.73836,0.26164
2569,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.25937,0.74063
2570,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.76360,0.23640
2571,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.96449,0.03551
2572,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.98962,0.01038
2573,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.65294,0.34706
2574,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.95035,0.04965
2575,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2576,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2577,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.34064,0.65936
2578,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.71221,0.28779
2579,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.73901,0.26099
2580,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.41388,0.58612
2581,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.81920,0.18080
2582,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.90070,0.09930
2583,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.61955,0.38045
2584,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.90982,0.09018
2585,0.90000,0.10000,0.00000,0.00000,0.00000,0.00000,200000.00000,0.50000,0.10000,0.32550,26000.00000,0.00000,0.53920,0.46080
2586,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,0.96566,0.03434
2587,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
2588,0.80000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,20000.00000,0.00000,1.00000,0.00000
