"Time","A5041051","A5041051","A5041051"
19/06/2003 00:00,       0.719,       0.612,       0.605
20/06/2003 00:00,       0.605,       0.545,       0.518
21/06/2003 00:00,     191.722,      53.707,       0.572
22/06/2003 00:00,      49.705,      11.908,       2.198
23/06/2003 00:00,       2.198,       1.014,       0.778
24/06/2003 00:00,       0.778,       0.640,       0.595
25/06/2003 00:00,       0.605,       0.551,       0.518
26/06/2003 00:00,    1558.734,      64.539,       0.518
27/06/2003 00:00,    2206.310,     338.106,      40.867
28/06/2003 00:00,     323.741,      85.522,      17.107
29/06/2003 00:00,    1110.240,     153.256,      27.230
30/06/2003 00:00,     240.019,      41.772,      14.429
01/07/2003 00:00,     637.978,      53.773,      10.195
02/07/2003 00:00,      22.116,      10.060,       6.878
03/07/2003 00:00,      77.501,      15.156,       4.493
04/07/2003 00:00,      52.118,      14.835,       5.875
05/07/2003 00:00,       5.875,       4.803,       3.579
06/07/2003 00:00,       4.493,       3.183,       1.642
07/07/2003 00:00,       3.110,       2.036,       1.642
08/07/2003 00:00,     116.467,      13.831,       1.642
09/07/2003 00:00,       8.151,       4.686,       3.110
10/07/2003 00:00,       4.493,       3.415,       2.448
11/07/2003 00:00,     183.254,      22.809,       0.864
12/07/2003 00:00,     981.331,     118.052,      17.107
13/07/2003 00:00,      28.944,      13.635,       7.344
14/07/2003 00:00,       7.344,       6.928,       5.875
15/07/2003 00:00,       5.875,       4.635,       3.110
16/07/2003 00:00,       3.110,       2.023,       1.642
17/07/2003 00:00,       1.642,       1.617,       0.875
18/07/2003 00:00,       3.488,       1.677,       0.864
19/07/2003 00:00,       4.493,       4.409,       3.488
20/07/2003 00:00,       4.493,       3.270,       0.864
21/07/2003 00:00,      28.944,       6.085,       0.864
22/07/2003 00:00,      12.368,       7.677,       3.623
23/07/2003 00:00,     406.080,      42.755,       1.642
24/07/2003 00:00,     200.774,      68.078,      17.107
25/07/2003 00:00,    1017.706,     165.331,      20.668
26/07/2003 00:00,      21.886,      13.981,      11.578
27/07/2003 00:00,      11.578,      10.536,      10.195
28/07/2003 00:00,     430.358,      66.996,       5.875
29/07/2003 00:00,      55.972,      15.572,       5.875
30/07/2003 00:00,       5.875,       4.080,       3.110
31/07/2003 00:00,       3.110,       1.922,       0.864
01/08/2003 00:00,       1.642,       1.353,       0.864
02/08/2003 00:00,       0.864,       0.842,       0.778
03/08/2003 00:00,       0.778,       0.778,       0.778
04/08/2003 00:00,       0.850,       0.789,       0.778
05/08/2003 00:00,     116.467,      38.432,       0.850
06/08/2003 00:00,      12.960,       7.969,       3.110
07/08/2003 00:00,       4.555,       1.876,       0.832
08/08/2003 00:00,       0.864,       0.833,       0.778
09/08/2003 00:00,      10.195,       2.106,       0.778
10/08/2003 00:00,     157.853,      25.892,       0.605
11/08/2003 00:00,     157.853,      41.099,       6.296
12/08/2003 00:00,     132.451,      26.846,       3.110
13/08/2003 00:00,     132.451,      29.863,       7.344
14/08/2003 00:00,      12.960,       7.989,       3.584
15/08/2003 00:00,       3.584,       2.183,       1.642
16/08/2003 00:00,       1.642,       0.948,       0.864
17/08/2003 00:00,       0.864,       0.864,       0.864
18/08/2003 00:00,       0.864,       0.838,       0.778
19/08/2003 00:00,       0.778,       0.778,       0.778
20/08/2003 00:00,     523.411,      30.103,       0.605
21/08/2003 00:00,     435.015,      57.844,       6.910
22/08/2003 00:00,       6.910,       4.642,       3.110
23/08/2003 00:00,     447.704,      93.545,       3.110
24/08/2003 00:00,     593.654,     136.337,      31.653
25/08/2003 00:00,     219.715,      52.796,      25.056
26/08/2003 00:00,      70.934,      30.430,      13.119
27/08/2003 00:00,      13.119,      11.295,       8.967
28/08/2003 00:00,       8.967,       8.376,       7.344
29/08/2003 00:00,      21.082,       6.120,       5.875
30/08/2003 00:00,      48.730,      18.049,       7.344
31/08/2003 00:00,     382.579,      56.346,       8.222
01/09/2003 00:00,       8.726,       6.320,       4.493
02/09/2003 00:00,      32.918,      14.688,       5.875
03/09/2003 00:00,      11.619,       6.705,       3.110
04/09/2003 00:00,       4.493,       3.270,       3.110
05/09/2003 00:00,      24.729,       4.045,       3.110
06/09/2003 00:00,      48.730,      24.479,       5.043
07/09/2003 00:00,       5.043,       3.088,       1.642
08/09/2003 00:00,       1.642,       1.457,       0.864
09/09/2003 00:00,       1.642,       0.930,       0.864
10/09/2003 00:00,       0.864,       0.853,       0.778
11/09/2003 00:00,      96.941,      16.101,       0.778
12/09/2003 00:00,      21.082,       7.314,       3.110
13/09/2003 00:00,      44.842,      10.808,       1.642
14/09/2003 00:00,     406.080,      68.806,      14.429
15/09/2003 00:00,     109.987,      26.528,       5.875
16/09/2003 00:00,     209.520,      90.377,      17.107
17/09/2003 00:00,     229.824,     103.021,      32.918
18/09/2003 00:00,      52.704,      34.519,      25.056
19/09/2003 00:00,      25.056,      15.958,      11.578
20/09/2003 00:00,      11.578,      10.280,       8.726
21/09/2003 00:00,      11.578,       6.651,       4.493
22/09/2003 00:00,       4.493,       4.440,       3.110
23/09/2003 00:00,       4.493,       3.554,       3.110
24/09/2003 00:00,       3.110,       1.802,       1.642
25/09/2003 00:00,      32.918,      10.096,       1.642
26/09/2003 00:00,     109.987,      20.685,       3.110
27/09/2003 00:00,      36.555,       8.780,       1.642
28/09/2003 00:00,       1.642,       1.515,       0.778
29/09/2003 00:00,       0.864,       0.807,       0.778
30/09/2003 00:00,     123.984,      11.629,       0.778
01/10/2003 00:00,     728.438,     108.172,      11.578
02/10/2003 00:00,     358.992,      57.116,       7.344
03/10/2003 00:00,       7.344,       5.045,       3.110
04/10/2003 00:00,       3.110,       3.062,       1.642
05/10/2003 00:00,       1.642,       1.334,       0.864
06/10/2003 00:00,       0.864,       0.864,       0.864
07/10/2003 00:00,       7.952,       1.200,       0.778
08/10/2003 00:00,      28.944,      12.320,       3.110
09/10/2003 00:00,       3.110,       1.958,       1.642
10/10/2003 00:00,       5.875,       3.524,       1.642
11/10/2003 00:00,       1.642,       0.903,       0.778
12/10/2003 00:00,       0.864,       0.800,       0.778
13/10/2003 00:00,       0.864,       0.790,       0.605
14/10/2003 00:00,       0.778,       0.693,       0.605
15/10/2003 00:00,       0.605,       0.578,       0.518
16/10/2003 00:00,       0.605,       0.553,       0.518
17/10/2003 00:00,       0.605,       0.564,       0.518
18/10/2003 00:00,       0.605,       0.551,       0.518
19/10/2003 00:00,       0.864,       0.683,       0.518
20/10/2003 00:00,       0.778,       0.594,       0.518
21/10/2003 00:00,       8.726,       2.918,       0.518
22/10/2003 00:00,       1.642,       0.859,       0.605
23/10/2003 00:00,       0.778,       0.687,       0.605
24/10/2003 00:00,       0.778,       0.639,       0.534
25/10/2003 00:00,      32.918,       6.174,       0.346
26/10/2003 00:00,       3.110,       0.849,       0.518
27/10/2003 00:00,       0.518,       0.458,       0.346
28/10/2003 00:00,       0.864,       0.622,       0.426
29/10/2003 00:00,      21.082,       5.219,       0.691
30/10/2003 00:00,     443.664,      50.730,       0.605
31/10/2003 00:00,     682.387,     144.215,       7.710
01/11/2003 00:00,     123.984,      13.045,       1.642
02/11/2003 00:00,      99.841,      14.948,       0.864
03/11/2003 00:00,       0.864,       0.685,       0.518
04/11/2003 00:00,       0.518,       0.474,       0.346
05/11/2003 00:00,       0.346,       0.342,       0.259
06/11/2003 00:00,       0.346,       0.295,       0.259
07/11/2003 00:00,       0.259,       0.258,       0.173
08/11/2003 00:00,       0.259,       0.236,       0.173
09/11/2003 00:00,       0.259,       0.230,       0.173
10/11/2003 00:00,       0.346,       0.283,       0.259
11/11/2003 00:00,       0.259,       0.244,       0.000
12/11/2003 00:00,       0.259,       0.218,       0.173
13/11/2003 00:00,       0.259,       0.217,       0.173
14/11/2003 00:00,       0.259,       0.234,       0.173
15/11/2003 00:00,       0.346,       0.243,       0.000
16/11/2003 00:00,       0.173,       0.173,       0.173
17/11/2003 00:00,       0.173,       0.173,       0.173
18/11/2003 00:00,       4.493,       1.076,       0.173
19/11/2003 00:00,       0.521,       0.372,       0.259
20/11/2003 00:00,       0.346,       0.258,       0.191
21/11/2003 00:00,       0.259,       0.196,       0.173
22/11/2003 00:00,       0.173,       0.058,       0.000
23/11/2003 00:00,       0.173,       0.029,       0.000
24/11/2003 00:00,       0.346,       0.195,       0.000
25/11/2003 00:00,       3.110,       0.357,       0.000
26/11/2003 00:00,       0.259,       0.200,       0.173
27/11/2003 00:00,       0.259,       0.210,       0.173
28/11/2003 00:00,       0.173,       0.166,       0.000
29/11/2003 00:00,       0.173,       0.173,       0.173
30/11/2003 00:00,       0.173,       0.173,       0.173
01/12/2003 00:00,       0.864,       0.242,       0.173
02/12/2003 00:00,       0.864,       0.222,       0.173
03/12/2003 00:00,       0.173,       0.173,       0.173
04/12/2003 00:00,       0.173,       0.173,       0.173
05/12/2003 00:00,       0.173,       0.173,       0.173
06/12/2003 00:00,       0.173,       0.173,       0.173
07/12/2003 00:00,       0.173,       0.149,       0.000
08/12/2003 00:00,       0.173,       0.068,       0.000
09/12/2003 00:00,       0.259,       0.115,       0.000
10/12/2003 00:00,       0.173,       0.060,       0.000
11/12/2003 00:00,       0.173,       0.089,       0.000
12/12/2003 00:00,       0.173,       0.021,       0.000
13/12/2003 00:00,       0.000,       0.000,       0.000
14/12/2003 00:00,       0.173,       0.041,       0.000
15/12/2003 00:00,       0.173,       0.048,       0.000
16/12/2003 00:00,       0.173,       0.078,       0.000
17/12/2003 00:00,       0.000,       0.000,       0.000
18/12/2003 00:00,       0.000,       0.000,       0.000
19/12/2003 00:00,      48.730,       3.043,       0.000
20/12/2003 00:00,      48.322,       5.716,       0.304
21/12/2003 00:00,     370.829,      47.357,       0.173
22/12/2003 00:00,      21.082,       5.144,       0.538
23/12/2003 00:00,       0.538,       0.387,       0.195
24/12/2003 00:00,       0.259,       0.205,       0.173
25/12/2003 00:00,       0.187,       0.095,       0.000
26/12/2003 00:00,       0.000,       0.000,       0.000
27/12/2003 00:00,       0.000,       0.000,       0.000
28/12/2003 00:00,       0.000,       0.000,       0.000
29/12/2003 00:00,       0.000,       0.000,       0.000
30/12/2003 00:00,       0.173,       0.019,       0.000
31/12/2003 00:00,       0.000,       0.000,       0.000
01/01/2004 00:00,       0.000,       0.000,       0.000
02/01/2004 00:00,       0.000,       0.000,       0.000
03/01/2004 00:00,       0.173,       0.041,       0.000
04/01/2004 00:00,       1.642,       0.214,       0.000
05/01/2004 00:00,       0.173,       0.101,       0.000
06/01/2004 00:00,       8.726,       0.856,       0.000
07/01/2004 00:00,      44.842,       8.774,       0.918
08/01/2004 00:00,       0.918,       0.699,       0.518
09/01/2004 00:00,       0.518,       0.333,       0.259
10/01/2004 00:00,       0.259,       0.205,       0.173
11/01/2004 00:00,       0.173,       0.168,       0.006
12/01/2004 00:00,       0.173,       0.053,       0.000
13/01/2004 00:00,       0.173,       0.060,       0.000
14/01/2004 00:00,       0.259,       0.194,       0.173
15/01/2004 00:00,       0.259,       0.202,       0.173
16/01/2004 00:00,       0.173,       0.070,       0.000
17/01/2004 00:00,       0.000,       0.000,       0.000
18/01/2004 00:00,       0.259,       0.098,       0.000
19/01/2004 00:00,       0.173,       0.102,       0.000
20/01/2004 00:00,       0.000,       0.000,       0.000
21/01/2004 00:00,       0.000,       0.000,       0.000
22/01/2004 00:00,       0.000,       0.000,       0.000
23/01/2004 00:00,       0.000,       0.000,       0.000
24/01/2004 00:00,       0.000,       0.000,       0.000
25/01/2004 00:00,       0.000,       0.000,       0.000
26/01/2004 00:00,       0.000,       0.000,       0.000
27/01/2004 00:00,       0.000,       0.000,       0.000
28/01/2004 00:00,       0.000,       0.000,       0.000
29/01/2004 00:00,       0.778,       0.079,       0.000
30/01/2004 00:00,       0.000,       0.000,       0.000
31/01/2004 00:00,       0.000,       0.000,       0.000
01/02/2004 00:00,       0.000,       0.000,       0.000
02/02/2004 00:00,       0.000,       0.000,       0.000
03/02/2004 00:00,       0.173,       0.029,       0.000
04/02/2004 00:00,       0.173,       0.096,       0.000
05/02/2004 00:00,       0.259,       0.169,       0.000
06/02/2004 00:00,       0.259,       0.259,       0.259
07/02/2004 00:00,       0.346,       0.306,       0.259
08/02/2004 00:00,       0.518,       0.441,       0.346
09/02/2004 00:00,       0.518,       0.362,       0.346
10/02/2004 00:00,       0.605,       0.453,       0.346
11/02/2004 00:00,       0.518,       0.479,       0.346
12/02/2004 00:00,       0.605,       0.509,       0.346
13/02/2004 00:00,       0.518,       0.176,       0.000
14/02/2004 00:00,       0.000,       0.000,       0.000
15/02/2004 00:00,       0.000,       0.000,       0.000
16/02/2004 00:00,       0.000,       0.000,       0.000
17/02/2004 00:00,       0.000,       0.000,       0.000
18/02/2004 00:00,       0.000,       0.000,       0.000
19/02/2004 00:00,       0.000,       0.000,       0.000
20/02/2004 00:00,       0.000,       0.000,       0.000
21/02/2004 00:00,      11.578,       2.619,       0.000
22/02/2004 00:00,       4.493,       0.705,       0.259
23/02/2004 00:00,       0.259,       0.207,       0.173
24/02/2004 00:00,       0.173,       0.173,       0.173
25/02/2004 00:00,       0.346,       0.246,       0.173
26/02/2004 00:00,       0.346,       0.091,       0.000
27/02/2004 00:00,       0.000,       0.000,       0.000
28/02/2004 00:00,       0.000,       0.000,       0.000
29/02/2004 00:00,       0.259,       0.089,       0.000
01/03/2004 00:00,       0.000,       0.000,       0.000
02/03/2004 00:00,       0.000,       0.000,       0.000
03/03/2004 00:00,       0.173,       0.006,       0.000
04/03/2004 00:00,       0.346,       0.126,       0.000
05/03/2004 00:00,       0.518,       0.309,       0.259
06/03/2004 00:00,       0.259,       0.259,       0.259
07/03/2004 00:00,       0.259,       0.120,       0.000
08/03/2004 00:00,     157.853,      14.325,       0.173
09/03/2004 00:00,      79.229,       9.205,       0.864
10/03/2004 00:00,       0.864,       0.660,       0.605
11/03/2004 00:00,       0.864,       0.608,       0.518
12/03/2004 00:00,       0.562,       0.036,       0.000
13/03/2004 00:00,       0.096,       0.003,       0.000
14/03/2004 00:00,       0.173,       0.085,       0.000
15/03/2004 00:00,       0.605,       0.469,       0.173
16/03/2004 00:00,       0.778,       0.415,       0.000
17/03/2004 00:00,       0.173,       0.042,       0.000
18/03/2004 00:00,       0.078,       0.002,       0.000
19/03/2004 00:00,       0.000,       0.000,       0.000
20/03/2004 00:00,       0.000,       0.000,       0.000
21/03/2004 00:00,       0.000,       0.000,       0.000
22/03/2004 00:00,       0.000,       0.000,       0.000
23/03/2004 00:00,       0.000,       0.000,       0.000
24/03/2004 00:00,       0.000,       0.000,       0.000
25/03/2004 00:00,       0.000,       0.000,       0.000
26/03/2004 00:00,       0.000,       0.000,       0.000
27/03/2004 00:00,       0.000,       0.000,       0.000
28/03/2004 00:00,     823.651,      79.290,       0.000
29/03/2004 00:00,      75.534,       8.711,       0.605
30/03/2004 00:00,       0.605,       0.434,       0.346
31/03/2004 00:00,       0.346,       0.301,       0.259
01/04/2004 00:00,       0.259,       0.259,       0.259
02/04/2004 00:00,       0.259,       0.245,       0.173
03/04/2004 00:00,       0.173,       0.173,       0.173
04/04/2004 00:00,       0.173,       0.173,       0.173
05/04/2004 00:00,       0.173,       0.173,       0.173
06/04/2004 00:00,       0.259,       0.199,       0.173
07/04/2004 00:00,       0.864,       0.299,       0.000
08/04/2004 00:00,       0.346,       0.212,       0.173
09/04/2004 00:00,       0.259,       0.259,       0.259
10/04/2004 00:00,       0.259,       0.259,       0.259
11/04/2004 00:00,       0.259,       0.259,       0.259
12/04/2004 00:00,       0.259,       0.259,       0.259
13/04/2004 00:00,       0.259,       0.259,       0.259
14/04/2004 00:00,       0.259,       0.214,       0.173
15/04/2004 00:00,       4.493,       1.379,       0.173
16/04/2004 00:00,       0.605,       0.323,       0.173
17/04/2004 00:00,       0.173,       0.082,       0.000
18/04/2004 00:00,       0.000,       0.000,       0.000
19/04/2004 00:00,       0.000,       0.000,       0.000
20/04/2004 00:00,       0.000,       0.000,       0.000
21/04/2004 00:00,       0.000,       0.000,       0.000
22/04/2004 00:00,     132.451,      10.581,       0.000
23/04/2004 00:00,      82.129,       5.758,       0.259
24/04/2004 00:00,       0.259,       0.050,       0.000
25/04/2004 00:00,       0.000,       0.000,       0.000
26/04/2004 00:00,       0.000,       0.000,       0.000
27/04/2004 00:00,       0.000,       0.000,       0.000
28/04/2004 00:00,       0.000,       0.000,       0.000
29/04/2004 00:00,      25.056,       2.868,       0.000
30/04/2004 00:00,     200.189,      35.014,       0.259
01/05/2004 00:00,     124.125,      17.531,       0.532
02/05/2004 00:00,       0.532,       0.298,       0.173
03/05/2004 00:00,       0.259,       0.128,       0.000
04/05/2004 00:00,      12.960,       3.279,       0.000
05/05/2004 00:00,       0.605,       0.328,       0.173
06/05/2004 00:00,       0.173,       0.015,       0.000
07/05/2004 00:00,       0.000,       0.000,       0.000
08/05/2004 00:00,       0.000,       0.000,       0.000
09/05/2004 00:00,       0.000,       0.000,       0.000
10/05/2004 00:00,       0.000,       0.000,       0.000
11/05/2004 00:00,       0.000,       0.000,       0.000
12/05/2004 00:00,       0.000,       0.000,       0.000
13/05/2004 00:00,       0.346,       0.277,       0.000
14/05/2004 00:00,       0.346,       0.346,       0.346
15/05/2004 00:00,       0.778,       0.408,       0.346
16/05/2004 00:00,      57.974,      10.370,       0.518
17/05/2004 00:00,     744.250,      84.248,       0.864
18/05/2004 00:00,     514.479,      84.613,       6.177
19/05/2004 00:00,       6.177,       2.791,       0.864
20/05/2004 00:00,       0.864,       0.750,       0.346
21/05/2004 00:00,       0.605,       0.603,       0.554
22/05/2004 00:00,       0.592,       0.521,       0.518
23/05/2004 00:00,      32.918,       9.423,       0.592
24/05/2004 00:00,       0.778,       0.564,       0.346
25/05/2004 00:00,      28.944,       5.697,       0.346
26/05/2004 00:00,       3.110,       1.050,       0.518
27/05/2004 00:00,       0.864,       0.502,       0.259
28/05/2004 00:00,      52.704,      11.453,       0.259
29/05/2004 00:00,      13.387,       5.309,       1.642
30/05/2004 00:00,       1.642,       0.590,       0.346
31/05/2004 00:00,       0.778,       0.595,       0.346
01/06/2004 00:00,       2.403,       0.743,       0.605
02/06/2004 00:00,      90.461,      35.458,       2.403
03/06/2004 00:00,      32.918,      12.980,       7.922
04/06/2004 00:00,       7.922,       2.475,       0.864
05/06/2004 00:00,       0.864,       0.786,       0.691
06/06/2004 00:00,       0.691,       0.607,       0.605
07/06/2004 00:00,       0.778,       0.611,       0.518
08/06/2004 00:00,       0.690,       0.549,       0.518
09/06/2004 00:00,     347.242,      70.503,       0.690
10/06/2004 00:00,      10.269,       5.867,       0.864
11/06/2004 00:00,       0.864,       0.817,       0.778
12/06/2004 00:00,     370.829,      52.900,       0.778
13/06/2004 00:00,      64.454,      21.499,       8.726
14/06/2004 00:00,     496.886,     119.265,       9.707
15/06/2004 00:00,     237.750,      33.743,      11.578
16/06/2004 00:00,      44.842,      16.626,       8.726
17/06/2004 00:00,       9.612,       3.602,       1.642
18/06/2004 00:00,     623.290,     144.845,       1.642
19/06/2004 00:00,     682.387,     136.260,      28.944
20/06/2004 00:00,      96.941,      27.608,       8.726
21/06/2004 00:00,      36.893,      15.466,       7.344
22/06/2004 00:00,      10.195,       5.600,       0.309
23/06/2004 00:00,     140.918,      14.603,       0.259
24/06/2004 00:00,      40.867,      12.161,       0.864
25/06/2004 00:00,     564.106,      96.936,       0.778
26/06/2004 00:00,      14.494,       4.265,       0.778
27/06/2004 00:00,       0.778,       0.540,       0.346
28/06/2004 00:00,      52.704,       5.042,       0.259
29/06/2004 00:00,      47.183,       6.138,       0.518
30/06/2004 00:00,     290.822,      59.757,       0.346
01/07/2004 00:00,       9.850,       3.050,       0.778
02/07/2004 00:00,       0.778,       0.574,       0.397
03/07/2004 00:00,       3.110,       0.572,       0.346
04/07/2004 00:00,       5.875,       1.081,       0.518
05/07/2004 00:00,      64.454,      16.631,       0.864
06/07/2004 00:00,       3.110,       0.782,       0.518
07/07/2004 00:00,       8.726,       2.231,       0.518
08/07/2004 00:00,     191.722,      17.965,       0.259
09/07/2004 00:00,      54.736,       8.475,       0.659
10/07/2004 00:00,       0.659,       0.529,       0.346
11/07/2004 00:00,      28.944,       6.021,       0.346
12/07/2004 00:00,      10.195,       4.455,       0.802
13/07/2004 00:00,      32.918,       7.875,       0.605
14/07/2004 00:00,       0.812,       0.527,       0.346
15/07/2004 00:00,       0.346,       0.331,       0.259
16/07/2004 00:00,      96.941,      18.265,       0.259
17/07/2004 00:00,      11.578,       2.893,       0.518
18/07/2004 00:00,       0.518,       0.406,       0.346
19/07/2004 00:00,       0.346,       0.282,       0.259
20/07/2004 00:00,       0.346,       0.260,       0.259
21/07/2004 00:00,       0.259,       0.259,       0.259
22/07/2004 00:00,       0.259,       0.191,       0.173
23/07/2004 00:00,     483.581,     134.246,       0.173
24/07/2004 00:00,     510.106,     136.206,      19.058
25/07/2004 00:00,      19.058,      10.909,       7.344
26/07/2004 00:00,      40.867,      13.380,       5.875
27/07/2004 00:00,       5.875,       3.194,       1.642
28/07/2004 00:00,     406.080,      58.104,       0.864
29/07/2004 00:00,      28.719,      11.594,       6.524
30/07/2004 00:00,       6.524,       3.796,       1.642
31/07/2004 00:00,      43.417,       8.674,       0.864
01/08/2004 00:00,     417.830,     121.401,      28.944
02/08/2004 00:00,     608.429,     145.696,      21.082
03/08/2004 00:00,     981.331,     320.415,     123.984
04/08/2004 00:00,     443.664,     225.572,      96.941
05/08/2004 00:00,     250.214,     117.163,      57.974
06/08/2004 00:00,     250.214,     107.235,      40.816
07/08/2004 00:00,      40.816,      25.171,      15.800
08/08/2004 00:00,      15.800,      12.698,      10.195
09/08/2004 00:00,      21.082,      10.888,       7.344
10/08/2004 00:00,      32.918,      10.891,       5.875
11/08/2004 00:00,      10.195,       6.069,       3.110
12/08/2004 00:00,       5.875,       3.095,       1.492
13/08/2004 00:00,     140.918,      26.446,       0.864
14/08/2004 00:00,      48.730,      15.539,       3.791
15/08/2004 00:00,       3.791,       2.308,       1.123
16/08/2004 00:00,       1.123,       0.850,       0.778
17/08/2004 00:00,       0.778,       0.778,       0.778
18/08/2004 00:00,       0.778,       0.713,       0.605
19/08/2004 00:00,       0.778,       0.664,       0.605
20/08/2004 00:00,       0.778,       0.768,       0.605
21/08/2004 00:00,       0.605,       0.605,       0.605
22/08/2004 00:00,       0.605,       0.594,       0.518
23/08/2004 00:00,       0.605,       0.546,       0.518
24/08/2004 00:00,       4.493,       1.545,       0.518
25/08/2004 00:00,       1.027,       0.865,       0.864
26/08/2004 00:00,      11.578,       4.602,       0.864
27/08/2004 00:00,       3.110,       1.549,       0.864
28/08/2004 00:00,      23.634,       1.743,       0.864
29/08/2004 00:00,     394.330,      70.081,      12.960
30/08/2004 00:00,     270.518,      29.101,       5.875
31/08/2004 00:00,      13.328,       6.981,       3.110
01/09/2004 00:00,       3.110,       1.697,       0.864
02/09/2004 00:00,       0.864,       0.864,       0.864
03/09/2004 00:00,       1.642,       0.961,       0.864
04/09/2004 00:00,       3.110,       1.709,       0.864
05/09/2004 00:00,       0.864,       0.842,       0.778
06/09/2004 00:00,       0.864,       0.831,       0.778
07/09/2004 00:00,     697.162,     303.292,       0.864
08/09/2004 00:00,     697.162,     178.928,      36.893
09/09/2004 00:00,     184.838,      64.614,      26.647
10/09/2004 00:00,     149.386,      35.432,      17.107
11/09/2004 00:00,      90.461,      50.350,      21.082
12/09/2004 00:00,      32.918,      21.042,      12.960
13/09/2004 00:00,      77.501,      35.520,      11.578
14/09/2004 00:00,      20.768,      13.385,      11.578
15/09/2004 00:00,      11.578,      10.004,       8.726
16/09/2004 00:00,       8.726,       8.298,       5.875
17/09/2004 00:00,       7.344,       6.968,       4.493
18/09/2004 00:00,       7.344,       6.023,       5.875
19/09/2004 00:00,       5.875,       4.617,       3.110
20/09/2004 00:00,       3.594,       3.118,       3.110
21/09/2004 00:00,       4.493,       3.526,       1.642
22/09/2004 00:00,     116.467,      20.075,       3.110
23/09/2004 00:00,      43.620,      10.686,       4.493
24/09/2004 00:00,      11.578,       6.261,       4.493
25/09/2004 00:00,       4.493,       2.849,       1.642
26/09/2004 00:00,       1.642,       1.130,       0.778
27/09/2004 00:00,       0.864,       0.863,       0.778
28/09/2004 00:00,     149.386,      28.101,       0.864
29/09/2004 00:00,      10.878,       4.867,       1.642
30/09/2004 00:00,       1.642,       1.238,       0.864
01/10/2004 00:00,      10.195,       2.760,       0.864
02/10/2004 00:00,       3.110,       1.177,       0.864
03/10/2004 00:00,       0.864,       0.806,       0.778
04/10/2004 00:00,       0.864,       0.788,       0.605
05/10/2004 00:00,       0.864,       0.776,       0.605
06/10/2004 00:00,       0.778,       0.749,       0.518
07/10/2004 00:00,       0.778,       0.679,       0.605
08/10/2004 00:00,       0.778,       0.643,       0.605
09/10/2004 00:00,       0.605,       0.562,       0.518
10/10/2004 00:00,       0.864,       0.572,       0.518
11/10/2004 00:00,       0.778,       0.565,       0.346
12/10/2004 00:00,       0.605,       0.559,       0.518
13/10/2004 00:00,       0.605,       0.438,       0.346
14/10/2004 00:00,       0.346,       0.323,       0.259
15/10/2004 00:00,       0.259,       0.259,       0.259
16/10/2004 00:00,       0.346,       0.270,       0.259
17/10/2004 00:00,       0.346,       0.272,       0.259
18/10/2004 00:00,       0.518,       0.275,       0.259
19/10/2004 00:00,       0.605,       0.447,       0.259
20/10/2004 00:00,       0.605,       0.392,       0.259
21/10/2004 00:00,       0.864,       0.460,       0.259
22/10/2004 00:00,       0.605,       0.479,       0.259
23/10/2004 00:00,       0.436,       0.312,       0.259
24/10/2004 00:00,       0.259,       0.204,       0.173
25/10/2004 00:00,       0.346,       0.257,       0.173
26/10/2004 00:00,      83.981,      14.096,       0.259
27/10/2004 00:00,      11.578,       3.834,       0.518
28/10/2004 00:00,       0.605,       0.390,       0.299
29/10/2004 00:00,       0.346,       0.286,       0.259
30/10/2004 00:00,       0.518,       0.362,       0.259
31/10/2004 00:00,       0.518,       0.344,       0.173
01/11/2004 00:00,       0.259,       0.212,       0.095
02/11/2004 00:00,       0.864,       0.552,       0.000
03/11/2004 00:00,       0.518,       0.341,       0.259
04/11/2004 00:00,     370.829,      48.197,       0.259
05/11/2004 00:00,     229.824,     112.476,      30.488
06/11/2004 00:00,     510.106,      94.526,       7.344
07/11/2004 00:00,      40.867,       8.175,       0.864
08/11/2004 00:00,      11.578,       2.565,       0.605
09/11/2004 00:00,       0.605,       0.529,       0.518
10/11/2004 00:00,       0.778,       0.359,       0.259
11/11/2004 00:00,     981.331,     132.349,       0.259
12/11/2004 00:00,       9.370,       3.191,       0.778
13/11/2004 00:00,       0.778,       0.582,       0.346
14/11/2004 00:00,       0.605,       0.595,       0.518
15/11/2004 00:00,       0.605,       0.500,       0.259
16/11/2004 00:00,       0.518,       0.301,       0.173
17/11/2004 00:00,       0.518,       0.312,       0.259
18/11/2004 00:00,       0.346,       0.264,       0.173
19/11/2004 00:00,       0.259,       0.178,       0.173
20/11/2004 00:00,       0.173,       0.113,       0.000
21/11/2004 00:00,       0.173,       0.098,       0.000
22/11/2004 00:00,       0.259,       0.129,       0.000
23/11/2004 00:00,       0.259,       0.015,       0.000
24/11/2004 00:00,       0.259,       0.016,       0.000
25/11/2004 00:00,       0.173,       0.041,       0.000
26/11/2004 00:00,       0.173,       0.006,       0.000
27/11/2004 00:00,       0.000,       0.000,       0.000
28/11/2004 00:00,       0.000,       0.000,       0.000
29/11/2004 00:00,       0.000,       0.000,       0.000
30/11/2004 00:00,     200.189,      16.722,       0.000
01/12/2004 00:00,     125.879,       9.738,       0.173
02/12/2004 00:00,       0.173,       0.014,       0.000
03/12/2004 00:00,       0.000,       0.000,       0.000
04/12/2004 00:00,       0.000,       0.000,       0.000
05/12/2004 00:00,       0.000,       0.000,       0.000
06/12/2004 00:00,     728.438,      42.818,       0.000
